smiles,score
CC1(C)CCc2sc(NC(=O)NCC(F)(F)F)nc21,-7.7
CC(N)C1CCCN(C(=O)Cc2ccc(-n3cnnn3)cc2)C1,-7.7
Cc1cccc(S(=O)(=O)N2CCC(c3nnc[nH]3)C2)c1C#N,-7.7
CCc1cccc(C(=O)N2CCC(Cc3ncc[nH]3)CC2)n1,-7.7
CC(C)N(CC(=O)O)S(=O)(=O)c1ccc2ccccc2c1F,-7.7
COc1ccc(N2CCN(C(=O)c3cccc(C(F)(F)F)n3)CC2)nc1,-7.7
CCC1CN(C(=O)c2csc3ccccc23)C1,-7.7
O=C(c1cc(-c2ccco2)on1)N1CCC(n2cc(Cl)cn2)C1,-7.7
COc1cccc(CCC(=O)N2CCC(n3cc(C(=O)O)cn3)CC2)c1OC,-7.7
Cc1noc(C)c1COC1CCN(C(=O)c2conc2C2CC2)C1,-7.7
Cc1c(C(=O)N2CCN(C(=O)c3cscn3)[C@@H](C)C2)cnn1-c1ccccn1,-7.7
Cc1cc(C(=O)NC2(CC(=O)O)CCCOC2)ccc1-n1cccn1,-7.7
CC(NC(=O)C1CC12CC2)(C(=O)O)c1ccc(Cl)c(Cl)c1,-7.7
CCn1cc(C(=O)N2CCCC(n3ccnn3)C2)c(C2CCOCC2)n1,-7.7
COc1ccc2[nH]cc(CC(=O)N3CCN(C(=O)C4CC4)C3)c2c1,-7.7
O=C(O)C1CS(=O)(=O)CCN1C(=O)c1ccc(F)c(Cl)c1,-7.7
N#Cc1cc(Cl)ccc1CN1CCC(O)(Cn2ccnn2)C1,-7.7
CCOc1cccc(CCNC(=O)CN2CCCCC(O)C2=O)c1,-7.7
CC(C)n1ncc2cc(C(=O)NC3CCC4CCCCC4C3)cnc21,-7.7
Cc1c[nH]nc1CN1CCC(Nc2ccc3nccn3n2)C1,-7.7
Cn1cc(-c2ncc(CN3CC4CCCN4Cc4ccccc43)cn2)cn1,-7.7
Cc1cccc(NC2CCCN(c3nccn(C)c3=O)C2)n1,-7.7
CCn1cc(C(=O)N2CCC(c3n[nH]c(C)n3)C2)c(C2CCOCC2)n1,-7.7
Cc1ccccc1C(=O)N1CCN(C(=O)c2ccccc2C)CC(C)C1,-7.7
COc1ccc(Cl)cc1S(=O)(=O)N1C[C@@H](C)[C@H](C(=O)O)C1,-7.7
Cc1n[nH]c(C)c1CCNC(=O)Cc1csc(-c2ccccn2)n1,-7.7
CC1CN(C(=O)NCc2cccc3c2OCCCO3)CCC1(F)F,-7.7
O=C(O)CC(NC(=O)c1n[nH]c2ccccc12)c1cccs1,-7.7
O=C(NCc1ccccc1)N1CCOC2(CNC2)C1,-7.7
NC(=O)NCC1CCCCN1C(=O)CC1CCNCC1,-7.7
O=C(O)CC1(NS(=O)(=O)c2cnn(-c3ccccc3)c2)CCOC1,-7.7
Cc1c(NC(=O)Nc2cc(C3CC3)ccn2)cnn1C1CCOCC1,-7.7
COC(=O)COCC(=O)N1CCOCC1c1c(C)nn(-c2ccccc2F)c1C,-7.7
CCc1ccc(NC(=O)NC2CC23CCOCC3)cc1F,-7.7
O=C(NC[C@H]1CC[C@@H](CO)O1)c1ncccc1OCC(F)(F)F,-7.7
COc1ccccc1OCCN(C)C(=O)c1nnn(C2CCNCC2)c1C,-7.7
Cc1ccccc1Cn1c(NC(=O)Cc2c(C)nn(C(C)C)c2C)nc2ccccc21,-7.7
Cc1noc(CC2(O)CCCN(CCOc3cccc(Cl)c3)C2)n1,-7.7
COC1CCCCN(CC(=O)NCc2ccc(F)cc2F)C1=O,-7.7
Cc1n[nH]c(C)c1C1COCCN1C(=O)c1cc(-n2cccc2)ccn1,-7.7
COc1cnccc1C(C)NC(=O)N1Cc2cnn(-c3ccccc3)c2C1,-7.7
CN(C)C(=O)C1CCN(C(=O)Nc2ccc3c(n2)CCC3)C1,-7.7
Cc1ccc(CNC(=O)N2Cc3ccccc3OC(C)(C)C2)nc1C,-7.7
Cn1ccnc1[C@@H]1OCCC[C@H]1CNc1ccc2c(n1)CCC2,-7.7
Cc1ncncc1C(=O)NCc1cc(OC2CCNC2)ccn1,-7.7
O=C(O)[C@H]1C[C@H](NS(=O)(=O)CC2CCCCC2(F)F)C1,-7.7
Cc1c(Cl)cnc(NC[C@H]2CC[C@@H](c3nc(C4CC4)n[nH]3)O2)c1C#N,-7.7
Cc1nn(C)c(Oc2cccnc2)c1CN1CC(N2CCNC2=O)C1,-7.7
C[C@H](NC(=O)NC1CC12CCOCC2)c1ccc(Cl)cc1,-7.7
COc1cc(CN2C[C@@H](O)[C@H](Oc3cnn(C)c3)C2)cc2c1OCO2,-7.7
CCn1nncc1CN1CCCC1c1nc2c([nH]1)CCCC2,-7.7
Cc1nn(-c2ccccc2)c(C)c1C1COCCN1Cc1ncc(CN(C)C)s1,-7.7
Cc1ccccc1C1CN(C(=O)C2CCCC2N)CCO1,-7.7
CC(=O)N(CC1CCCN1C(=O)[C@@H]1CN(c2ccccn2)C[C@H]1C)C1CC1,-7.7
CN(C)[C@@H]1CN(Cc2cnnn2Cc2ccccc2)C[C@@H]1n1ccnn1,-7.7
CC(C)C1N(C(=O)Nc2ccc(NS(C)(=O)=O)cc2)CC12CCCCC2,-7.7
COc1ccncc1CNC(=O)Nc1ccc2c(c1)C(=O)CC(C)(C)O2,-7.7
CCn1cc(C(=O)N2CCC(n3cccn3)C2)c(C2CCOCC2)n1,-7.7
COC1(C(F)(F)F)CCN(C(=O)NC2CC(=O)N3CCCCC23)CC1,-7.7
CC(=O)N1CCC(C(=O)NCCc2cn3ccccc3n2)CC1,-7.7
N#Cc1ccccc1S(=O)(=O)N[C@H]1C[C@H](C(=O)O)C1,-7.7
CCn1cc(O[C@@H]2COC[C@@H]2NCc2nc3ccccc3n2C)cn1,-7.7
CC1CN(C(=O)NCc2noc3c2CCCC3)CC(C)S1(=O)=O,-7.7
COCc1n[nH]c(C2CCCCN2C(=O)c2ccc(C)cc2Cl)n1,-7.7
O=C(NCC1C2CC3CC(C2)CC1C3)N[C@H]1COC[C@H]1n1ccnn1,-7.7
COc1cc(C(=O)NCCc2nc(C(=O)O)cs2)ccc1C,-7.7
CCc1ccc2occ(C(=O)NC3CC(=O)C3)c2c1,-7.7
CCc1ccc2occ(C(=O)N3CC(O)(CO)C3)c2c1,-7.7
CCOc1cccnc1C(=O)NCC1CN(c2nncs2)CCO1,-7.7
Cc1cn2nc(NC3CCN(C(=O)c4c(C)cccc4C)C3)ccc2n1,-7.7
Cc1noc([C@H]2OCC[C@H]2CNC(=O)Cc2ccncc2C)n1,-7.7
CC(=O)c1ccc(NC(=O)NC2CCC(C(=O)O)CC2)nc1,-7.7
COc1ccc(C(NC(=O)N2CCNC(=O)C2)C2CC2)cc1,-7.7
Cc1nnc(C2C[C@@H](O)[C@@H](CNCc3ccc(Cl)cc3Cl)C2)[nH]1,-7.7
CCc1ccccc1NC(=O)CN(C)S(=O)(=O)c1ccc2nc(C)sc2c1,-7.7
CCC(C)CCC(=O)N1CCCc2c(NC(C)=O)cccc21,-7.7
Cc1[nH]ncc1C(=O)NC[C@@H]1CCCO[C@H]1c1cnn(C)c1,-7.7
CC1CN(c2cccc(F)c2)CCN1S(=O)(=O)c1cnn(C)c1,-7.7
Cc1cc(NC[C@H]2CC[C@@H](c3nc(C4CC4)n[nH]3)O2)c(C#N)cn1,-7.7
Cc1ccc([C@@H](C)NC(=O)NCC2(C)CCOCC2)cc1F,-7.7
O=C(Nc1cnc2c(c1)CCCC2)N1CCCC(CO)CC1,-7.7
C[C@@H](NC(=O)N1CCC(Oc2cnccn2)CC1)c1ccc(F)cc1Cl,-7.7
O=C1CN(C(=O)NCC2(C3CCC3)CCC2)CN1CC(F)(F)F,-7.7
CCC(C)n1ncc(NC(=O)N2CCCC(c3ccnc(N)n3)C2)c1C,-7.7
C[C@@H]1CN(Cc2ccccc2)CCN1C(=O)NCc1nc(C2CC2)n[nH]1,-7.7
Cc1ccc(C(=O)NC[C@@H]2CCO[C@@H]2c2nc(C3CC3)no2)n1C,-7.7
CC(C)COC1CCN(C(=O)NCc2nc(-c3ccccn3)n[nH]2)CC1,-7.7
CCn1ccnc1C(=O)NC1(c2ccc(OC)c(F)c2)CCOCC1,-7.7
FC(F)(F)c1ccc(NCc2nnc(C3CCCOC3)o2)nn1,-7.7
O=C(NCc1ccc(Cl)cc1)N1CCOC2(CNC2)C1,-7.7
COc1cccc2c1CCN(C(=O)CN1CCCCC(O)C1=O)C2,-7.7
COCC1(O)CCN(C(=O)NCc2cc(C3CC3)ccc2F)CC1,-7.7
COc1cccc(NC(=O)CN(C)S(=O)(=O)c2ccc3nc(C)sc3c2)c1,-7.7
Cc1ccc2cc(S(=O)(=O)N(C)C(C)C(=O)O)ccc2c1,-7.7
COc1cc(C(=O)N2CCC[C@@H]2C(N)=O)ccc1Cl,-7.7
CCS(=O)(=O)C1CN(C(=O)c2cc3cccc(C)c3s2)C1,-7.7
Cc1cc(F)c(C(=O)N2CCC(N)C2)cc1F,-7.7
NCc1cc(C(=O)N2CCNCC2c2ccccc2Cl)co1,-7.7
CCN1C(=O)CC[C@H](CNC(=O)c2cn[nH]c2C)[C@H]1c1cnn(C)c1,-7.7
Cc1cc(C)c(NC(=O)Nc2cccc(CCC(=O)O)c2)c(C)n1,-7.7
Cc1nc(C(F)(F)F)ccc1C(=O)NCC(C(=O)O)C1CCOCC1,-7.7
OC1(Cn2ccnn2)CCN(CCc2cc(Cl)cc(Cl)c2)C1,-7.7
Cc1noc([C@H]2CN(Cc3cn(Cc4cccnc4)nn3)C[C@@H](C)O2)n1,-7.7
COc1cc(NC(=O)CCc2cnn(C)c2)ccc1C(=O)O,-7.7
O=C(O)C1(CNS(=O)(=O)c2ccc(C(F)F)cc2)CCOCC1,-7.7
Nc1ccc(C2CCCN2C(=O)c2cc(C3CC3)no2)nn1,-7.7
CCc1[nH]ccc1C(=O)NC[C@@H]1CC(=O)N(C)[C@H]1c1ccccc1,-7.7
Cc1ccccc1S(=O)(=O)N1CCCC(O)(Cc2nncn2C)C1,-7.7
C[C@H]1C[C@H](NC(=O)c2cnn(C)c2C(F)F)c2ccsc2S1(=O)=O,-7.7
O=C(C1CNC1)N(Cc1ccc(F)cc1F)C1CC1,-7.7
Cc1csc2ncnc(NCc3ccnc(-n4cccn4)c3)c12,-7.7
Cc1noc(CC2(O)CCCN(c3cc(Cl)ccc3C#N)C2)n1,-7.7
CN(C)C(=O)CC1(O)CCCN(c2nc3ccccc3c(=O)[nH]2)C1,-7.7
Cc1ccc2ncnc(N[C@@H]3CCCC(F)(F)[C@H]3O)c2c1,-7.7
N#Cc1ccc(CN2CCC(NC(=O)c3sccc3Cl)C2=O)cc1,-7.7
Cc1cc(C(=O)NCc2cnn3ccccc23)no1,-7.7
COc1c(C)cc(C(=O)N2CCCC2CC(=O)O)cc1C,-7.7
Cc1ccncc1CCCN1CCOC(c2nnc(C(C)C)o2)C1,-7.7
Cc1cc2ccccc2n1CC(=O)N1CCCC1CC(=O)O,-7.7
Cc1nnc2n1CC(C(=O)NCc1c(F)cccc1Cl)NC2,-7.7
CN(Cc1nnc[nH]1)C(=O)NC(CC(C)(C)C)c1ccc(F)cc1,-7.7
Cc1nn(C)cc1[C@H]1OCC[C@@H]1NC(=O)Cc1nn(C)c2ccccc12,-7.7
Cc1nnc2ccc(NC[C@H]3CCC(=O)N(C)[C@@H]3c3cnn(C)c3)nn12,-7.7
CCN1C(=O)CC[C@H](CNc2ccc3nncn3n2)[C@H]1c1cnn(C)c1,-7.7
N#Cc1ccc(OC2CCN(C(=O)[C@@H]3C[C@H]4CC[C@@H]3O4)C2)nc1,-7.7
CCc1cnc(CNC(=O)NC2COc3c(C)cccc3C2)s1,-7.7
Cc1nn(C)c(C)c1NC(=O)NCc1cccc(C(=O)O)c1,-7.7
O=C(NCc1ccc(OC(F)F)c(F)c1)c1[nH]ccc1C1CC1,-7.7
COc1ccc2c(NC3CCC(C(=O)O)CC3)ncnc2c1F,-7.7
Cc1ccc(OCCCC(=O)N2CCC(N)CC2C)cc1C,-7.7
Cc1ccc(F)c(CNC(C)(C)c2nnc3n2CCCC3)c1,-7.7
Cc1cc(NC(=O)C(C)N2CCCN(CC3CCCCC3)CC2)on1,-7.7
CCN(CC)C(=O)N1CCN(C(=O)[C@@H]2C[C@H]2c2cccc(OC)c2)CC1,-7.7
Cc1cc(N2CCCC(NC(=O)Cc3nsc4ccccc34)C2)n(C)n1,-7.7
CO[C@@H]1CN(C(=O)c2cccc(Cl)c2Cl)C[C@H]1c1c[nH]nn1,-7.7
Fc1cccc(F)c1CC1CCN(Cc2cncnc2)CC1,-7.7
Cc1cc(CNC(=O)C2CC(O)CN2)ccc1F,-7.7
Cc1cccc(C)c1-n1nnnc1CN[C@@H]1CCC[C@@H]1N1CCC(O)C1,-7.7
CC(C)OCc1cc(C(=O)N2CCC[C@H]3CNC[C@H]32)ccc1F,-7.7
COC1CCN([C@H]2CCC[C@H]2NCc2ccc(C#N)cc2Cl)C1,-7.7
NC(=O)C1(O)CCCN(C(=O)Cc2c(F)cccc2Cl)C1,-7.7
CO[C@@H]1CN(C(=O)c2cc(C)cc3c[nH]nc23)C[C@H]1c1c[nH]nn1,-7.7
CCO[C@@H]1CCC[C@H]1Nc1ncnc2ccc(S(C)(=O)=O)cc12,-7.7
O=S(=O)(Nc1nc(C2CCOCC2)cs1)c1c(Cl)ccc(F)c1F,-7.7
Cc1cnccc1OC1CCN(Cc2nnc(C3CCCOC3)o2)CC1,-7.7
CC(=O)N1CCC(CNc2ccc([N+](=O)[O-])c3cccnc23)C1,-7.7
Cc1ccc2oc(C(=O)NC(C)(c3noc(C)n3)C3CC3)cc2n1,-7.7
Cn1cc(C(=O)NCc2cnn3ccccc23)nn1,-7.7
CC(C(=O)N1CCCC(CCC(=O)O)C1)n1cnc2ccccc21,-7.7
COc1cccc(CC(=O)N2CCC(O)(Cn3ccnn3)C2)n1,-7.7
COC1CCN([C@H]2CCC[C@H]2NC(=O)c2ccc3c(c2)OCCO3)C1,-7.7
CN(Cc1csc2ccccc12)C(=O)[C@@H]1CC[C@H](C(=O)O)C1,-7.7
N#Cc1ccc(Cl)c(C(=O)N[C@H]2C[C@@H](O)[C@@H]2n2cccn2)c1,-7.7
Cc1nccn1Cc1cccc(-c2noc([C@H]3CN(C)C[C@@H](C)O3)n2)c1,-7.7
Cn1nccc1CN1C[C@@H](F)C[C@H]1CNc1nc2ccccc2[nH]1,-7.7
Cn1cc(CC(=O)N[C@@H]2CCC[C@@H]2N2CCC(O)C2)cn1,-7.7
COc1ccc2cc(CN3CCC(N(C)CC(=O)O)CC3)ccc2c1,-7.7
CN(C(=O)c1ccccc1NCc1cccnc1)C1CCCC1,-7.7
COCC1(C(N)=O)CCCN1C(=O)c1ccc(CCC(F)(F)F)cc1,-7.7
COc1ccc(C(=O)N2C[C@H](c3cnn(C)c3)[C@@H](C(N)=O)C2)c(F)c1,-7.7
CC(C)c1nn(C)cc1C(=O)NCC1CS(=O)(=O)c2ccccc21,-7.7
COc1ccc2[nH]cc(CC(=O)N3CCC(CS(C)(=O)=O)C3)c2c1,-7.7
NCC1CCC(NC(=O)N2CCN(c3ccc(F)cn3)CC2)C1,-7.7
CNC1CCN(C(=O)c2ccc(-n3cncn3)c(C)c2)CC1,-7.7
CNCC1CCN(C(=O)c2cn(C)nc2-c2ccccc2Cl)C1,-7.7
Cc1ccnc(N2CCCC(O)(Cc3nncn3C)C2)c1C#N,-7.7
CN(C(=O)c1cccc(C(=O)O)c1)c1ccc(N2CCOCC2)nc1,-7.7
CC(C)CC(=O)Nc1ccc(NC(=O)NCC(C)(O)C(=O)O)cc1,-7.7
Cn1cnnc1CC1(O)CCCN(c2nnnn2-c2ccccc2)C1,-7.7
CN(C)c1ccc(C2CCCN2Cc2nnnn2CC(F)(F)F)nn1,-7.7
O=C(NC1CCc2[nH]cnc2C1)N1CC2(CCCOC2)C1,-7.7
CN(C)C(=O)c1cccc(CCNC(=O)c2cnn3c2OCCC3)c1,-7.7
CCC1C(C(=O)O)CCN1S(=O)(=O)c1ccc2c(c1)n(C)c(=O)n2C,-7.7
Cn1cc(O[C@@H]2CN(c3cnc4ccccc4n3)C[C@H]2O)cn1,-7.7
CC1CC(N)CCN1S(=O)(=O)c1cc(F)cc(F)c1,-7.7
COc1ccc(F)cc1C(=O)N1CCOCC1c1c(C)n[nH]c1C,-7.7
CNCC1CCN(C(=O)Cc2cc(F)ccc2F)C1,-7.7
CNc1nc(C)cc(C(=O)N2C(C(=O)O)CC3CCCCC32)n1,-7.7
O=C(c1ccccc1OC1CC1)N1CC(n2ccnc2)C1,-7.7
O=C(c1ocnc1C1CC1)N1CCC(Nc2ccc3nccn3n2)C1,-7.7
NC(=O)CC1(O)CCCN(Cc2cccc3c2OCCO3)C1,-7.7
CNCC1CCCN1C(=O)C1CC(=O)N(c2ccccc2Cl)C1,-7.7
CC(C)CC(CNCc1cccc(Oc2cccc(C(F)(F)F)c2)c1)C(=O)O,-7.7
COc1ncc(NC(=O)N2C[C@@H](CO)[C@H](c3ccsc3)C2)cc1C(N)=O,-7.7
C[C@H](NC(=O)N(C)Cc1cscn1)c1nc2ccccc2[nH]1,-7.7
Cc1cc2c(cc1C)OC(C(=O)N1CCNC(C)C1)C2,-7.7
Cc1cc(OC(F)F)c(C(=O)N2C[C@H](C(=O)O)[C@H](c3ccccc3)C2)s1,-7.7
Cn1nccc1C1CCN(C(=O)C23CCCC2C3)CC1,-7.7
O=C(c1cc(C2CC2)on1)N1CCCC(O)(C(F)(F)F)CC1,-7.7
CN(C)C1CCC(NC(=O)Cc2c[nH]c3ccc(Cl)cc23)CC1,-7.7
CC1(C(=O)N2CCN(C(=O)c3cccc(Cl)c3)CC2)CNC1,-7.7
Cc1ccccc1CC(C)NC(=O)Cc1cccc(N)c1,-7.7
CCn1cc(C(=O)N2CCCC(O)(C(F)(F)F)CC2)c(-c2cnn(C)c2)n1,-7.7
COCCC1(NC(=O)c2ccc(-n3cccn3)c(C)c2)CCOC1,-7.7
CO[C@@H]1C[C@@H](c2nc(C)c(C)[nH]2)N(c2cnc3ccccc3n2)C1,-7.7
Cc1nn(C)c(C)c1[C@H]1OCC[C@@H]1CNCc1cccc(C(N)=O)c1,-7.7
CC(C)(C(N)=O)N1CCN(C(=O)c2ccnc(NC(=O)C3CC3)c2)CC1,-7.7
CNS(=O)(=O)C1CCN(C(=O)c2cc(-n3cccc3)ccn2)C1,-7.7
CCN1C(=O)CO[C@@H](CNc2nc3ccccc3o2)[C@@H]1c1nccn1C,-7.7
Cc1cc2ccccc2n1CC(=O)N1CCC(C(=O)O)(C(F)(F)F)C1,-7.7
COc1cccc2c1C(C(=O)N1CCCN(C(=O)C3CC3)CC1)CC2,-7.7
Cc1nccc(NC[C@@H]2CCO[C@@H]2c2nc(C)no2)n1,-7.7
Cc1n[nH]cc1C1CCN(C(=O)c2cc(C(C)(C)C)on2)CC1,-7.7
O=C(O)CNC(=O)c1csc(-c2ccc(F)cc2)n1,-7.7
Cn1cc([C@@H]2OCCC[C@H]2CNc2ncnc3c2cnn3C)cn1,-7.7
Cn1nccc1[C@@H]1OCCC[C@H]1CNc1nc2ccccc2[nH]1,-7.7
Cc1cnc(C)c(N2CCCC(O)(Cc3nc(C4CC4)no3)C2)n1,-7.7
COCC(C)(C)N1CCN(C(=O)c2ccc(C(=O)O)cc2)CC1,-7.7
CN(C(=O)CCc1ccccc1Cl)C1CCNC1,-7.7
Cc1cnc(C(C)CNC(=O)c2ccc(C(=O)O)cc2)s1,-7.7
CCc1ccc2occ(C(=O)N3CCNC(=O)CC3C)c2c1,-7.7
O=C(O)C1CC2CCC1N2S(=O)(=O)c1cc(Cl)ccc1F,-7.7
Cc1nn(C)c(C)c1CN1CCN(C(=O)c2cc(-n3cccc3)ccn2)CC1,-7.7
Cn1cc(NC(=O)N2CCC(F)(F)C2)c(C2CCCCC2)n1,-7.7
CC1CC1CC(=O)N(Cc1cccnc1)c1ccc(Cl)cc1,-7.7
CC(F)(F)c1ccc(CNC(=O)N2CC(F)C2)cc1,-7.7
CC(O)(CNS(=O)(=O)c1ccc2c(c1)CCCO2)C(=O)O,-7.7
Cn1ccnc1[C@@H]1OCC[C@H]1CNCCc1cccc(C(N)=O)c1,-7.7
Cn1cc(NC(=O)N2CCCC(c3ncc(C(F)(F)F)[nH]3)C2)c(C2CC2)n1,-7.7
Cc1nnc([C@H]2OCC[C@H]2CNS(=O)(=O)c2ccccc2C)[nH]1,-7.7
COCC1(C(N)=O)CCCN1Cc1ccc2cc(OC)ccc2c1,-7.7
COCC1(C(N)=O)CCCN1Cc1ccc(F)c(F)c1,-7.7
CC(C)C1CN(Cc2cccc(C(=O)O)c2Cl)CCCO1,-7.7
COc1cc(CCNC[C@H]2CCO[C@@H]2c2cnn(C)c2)ccc1C,-7.7
CC(C)Oc1ccc(C(=O)N2CCCC(c3n[nH]c(=O)o3)C2)nc1,-7.7
Cc1noc([C@H]2OCC[C@H]2CNC(=O)c2ccncc2Cl)n1,-7.7
COc1ccc(C)cc1S(=O)(=O)N[C@@H]1CCCN(S(=O)(=O)C2CC2)C1,-7.7
COc1cccc(C(=O)NC[C@@H]2CCO[C@@H]2c2nc(C)no2)c1F,-7.7
CCc1cc(N2CCC(NC(=O)N3CCOC4(CCCOC4)C3)CC2)ncn1,-7.7
CCc1[nH]ccc1C(=O)N1C[C@H]2CCC[C@@]2(c2nc(CC3CC3)no2)C1,-7.7
COCC(C)C(=O)N1CCC(c2ccccc2C(=O)O)CC1,-7.7
CCn1nccc1[C@@H]1OCC[C@H]1C(=O)Nc1ccnc(C2(C)CC2)n1,-7.7
O=C(CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)Nc1ccccc1Cn1cccn1,-7.7
Cc1nc2ccc(NC(C)C(=O)Nc3ccccc3C#N)cc2s1,-7.7
CNC(=O)CN1CCCN(CCC(=O)Nc2cccc(F)c2)CC1,-7.7
Cn1ccc(C(=O)N2CCc3[nH]ncc3C2)cc1=O,-7.7
N[C@@H]1C[C@@H]2CC(C(=O)NCCC3CC=CC3)C[C@@H]21,-7.7
O=C(Nc1cccnn1)NC1(C(F)(F)F)CCc2ccccc21,-7.7
CC(C)(C)c1ccc(O)c(NC(=O)c2ccc(CNC(=O)c3cccs3)cc2)c1,-7.7
COC(=O)c1ccc(C)c(NC(=O)CN2CCCCCC2=O)c1,-7.7
O=C(Cn1ccccc1=O)N1CCC(c2nnc3n2CCC3)CC1,-7.7
CN(C)C(=O)NC(CN1CCCC1=O)c1ccccc1,-7.7
Cc1ccc(-n2ncc(C(=O)NC(C)C(N)=O)c2C2CC2)cc1Cl,-7.7
NC(=O)N1CCCC1Cc1ccc(F)cc1,-7.7
O=C(NC1CCN(CC(F)(F)F)CC1)C1COc2ccccc2O1,-7.7
CN(CCc1ccccn1)C(=O)Nc1cc(C(F)(F)F)c[nH]c1=O,-7.7
Cc1ccccc1C(=O)NC1CCN(C(=O)C2CC2C)CC1,-7.7
O=C(NC1CCNC12CCC2)c1cccc2c1OCCNC2,-7.7
O=C(c1cnc(OCC(F)(F)F)c(Cl)c1)N1CCCC1C1CCCCC1,-7.7
COc1ccc(C(=O)NCC(=O)N2CCCC(N3CCNC3=O)C2)cc1OC,-7.7
CC(C)NC(=O)CNCc1ccc(-n2ccc(C(F)(F)F)n2)cc1,-7.7
O=C(NCc1cccc(F)c1)C1CCNCC1,-7.7
COc1ncccc1NC(=O)N1CCc2c(cccc2NC(C)=O)C1,-7.7
CC(NC(=O)CCc1ccco1)c1nnc2n1CCCCC2,-7.7
CC(C)c1nc(C2CCCN2C(=O)c2cccc3ncn(C)c23)no1,-7.7
Cc1cc(S(=O)(=O)N2CCO[C@H](C)[C@H]2C(N)=O)c(F)cc1F,-7.7
Cn1ccnc(N2CCCC(NC(=O)c3c(O)cccc3F)C2)c1=O,-7.7
O=C(O)c1ccccc1C1CCN(C(=O)CCC2CCOC2)CC1,-7.7
CC(=O)N1C[C@H](O)C[C@@H]1C(=O)Nc1cccc(-c2csc(C)n2)c1,-7.7
Cc1cccc(C)c1CN1CCC([C@H]2OCC[C@@H]2C(N)=O)CC1,-7.7
CO[C@@H]1C[C@@H](c2nnc3n2CCC3)N(Cc2cccnc2C)C1,-7.7
CC1CC(NC(=O)CCc2cncn2C)C(=O)N1c1ccccc1,-7.7
Cc1nn(C)c(C)c1CCC(=O)NC(C)c1nnc2n1CCCCC2,-7.7
CCOc1ccc(C(=O)N2CCC(NC(=O)C3COC(C)C3)CC2)cc1,-7.7
Cc1cc(C(=O)NCc2ccccc2-n2ccnc2)[nH]n1,-7.7
Cc1cc(C)n(-c2ccc(C(=O)Nc3ccccc3N(C)C)cc2)n1,-7.7
CCc1cc(C(=O)N2CCCC2CCc2ccccc2)[nH]n1,-7.7
Cn1cccc1C1CCCCCN1C(=O)Cc1ccc(-n2cnnn2)cc1,-7.7
Cc1cc(C)n(-c2ccc(C(=O)Nc3ccccc3NCC(F)(F)F)cc2)n1,-7.7
Cc1cc(CN2CCN(C(=O)c3ccn(C)c(=O)c3)CC2)on1,-7.7
CN1CCC(C(=O)NCc2ccccc2-n2ccnc2)CC1=O,-7.7
CCOc1cccc(C(=O)N2CCCC(C(=O)Nc3ccccn3)C2)c1,-7.7
O=C(O)c1ccccc1C1CCN(C(=O)CC2CC2)CC1,-7.7
Cc1ccnc2nc(C(=O)NCc3ccc(S(C)(=O)=O)c(Cl)c3)nn12,-7.7
Cc1csc(CNC(=O)NC2CCN(c3ccccc3)CC2)n1,-7.7
O=C(NCc1cccc2c1OCC2)[C@]12CNC[C@H]1COC2,-7.7
CC(=O)N1CCCN(C(=O)NC(C)c2ccc3c(c2)OCCO3)CC1,-7.7
CC1(C(=O)N2CCN(C(=O)Cc3ccccc3)CC2)CCCC1,-7.7
CC(c1ccccc1F)N(C)Cc1cc(O)ccc1Cl,-7.7
Cc1c(F)cc(C(=O)O)cc1S(=O)(=O)NC1(C(=O)O)CC(O)C1,-7.7
Cc1csc(CNS(=O)(=O)c2cc(Cl)cc(C(=O)O)c2)n1,-7.7
O=C(COCC(F)(F)F)NC1(c2ccc(Cl)c(Cl)c2)CC1,-7.7
O=C(Nc1cnoc1)C1COc2ccc(Cl)cc2C1,-7.7
Cn1cnnc1CNC(=O)C1CCCN1C(=O)c1ccc2c(c1)OCO2,-7.7
CCOC(=O)c1sc(N(Cc2ccc(F)cc2)C(=O)C2CCCN(C(=O)C3CC3)C2)nc1C,-7.7
COCCN(C)C(=O)c1nn(-c2ccccc2)c2c1CCCCC2,-7.7
NC(=O)C1CCN(C(=O)C2CCCN2Cc2ccccc2)CC1,-7.7
CC(C)CC(=O)N1CCCC1Cc1ccc(F)cc1,-7.7
Cc1nn(CC(=O)NC23CCCC2NCC3)c2ncccc12,-7.7
CCOc1ccc(C(=O)NCC(=O)N(C)Cc2c(F)cccc2Cl)cc1,-7.7
O=C(Nc1ccc(N2CCCC2)cn1)C1CCCCC1C(F)(F)F,-7.7
CC1CCCCN1C(=O)NC1CCN(c2cc(=O)n(C)c(=O)[nH]2)CC1,-7.7
Cc1noc(C)c1CNC(=O)CNC(=O)c1ccc(C(F)(F)F)cc1,-7.7
CCCS(=O)(=O)NC1CCN(C(=O)c2cc3c(s2)CCC3)CC1,-7.7
Cc1cc(C(=O)Nc2ccccc2CN2CCCC(C(N)=O)C2)nn1C(C)(C)C,-7.7
O=C(Cn1[nH]c(=O)ccc1=O)N(Cc1ccncc1)C1CC1,-7.7
CC1(CNC(=O)C2C[C@@H]3C[C@H](N)[C@@H]3C2)CC(F)(F)C1,-7.7
CCOc1cc(-c2ccccc2)sc1C(=O)Nc1ccc(C(=O)NC)cc1,-7.7
